"","year","loc","area","tik","uik","Число избирателей, внесенных в список избирателей на момент окончания голосования","dist_km","ur","turnout","protest","prot_full","treat","durat","dur_ful","tik_n","ur_perc","turnout_perc","prot_perc","voters_n","X","lat","lon","minimal_distance","proximity","num","month_count","mun_spent_scaled","rural_perc","titular_perc","investment_scaled","id","krpf_kurultai","str","krpf_kurultai_scaled","month_count_scaled","voters_n_scaled"
"4445",2016,"№2250","Караидельская","61 Учалинская",2250,323,274.543092488984,0.611842105263158,0.873563218390805,0.325657894736842,0.375,1,426.193333333333,426.193333333333,31,61.1842105263158,87.3563218390805,32.5657894736842,-0.723810470323117,2211,56.040752,57.432844,274525.483529126,311075.316613746,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2250",0.156378600823045,"УИК",0.0598289444966199,-0.147604129631809,-0.702594562774943
"4446",2016,"№2251","Караидельская","61 Учалинская",2251,217,269.452362324162,0.653266331658292,0.846808510638298,0.0904522613065327,0.336683417085427,1,417.513333333333,417.513333333333,31,65.3266331658292,84.6808510638298,9.04522613065327,-0.858837876043393,2212,55.993953,57.424733,269435.562014102,311080.406535261,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2251",0.0555555555555556,"УИК",-0.924932564326613,-0.147604129631809,-0.8401884351153
"4447",2016,"№2252","Караидельская","61 Учалинская",2252,98,251.670858698573,0.684210526315789,0.863636363636364,0.284210526315789,0.315789473684211,1,380.433333333333,380.433333333333,31,68.4210526315789,86.3636363636364,28.4210526315789,-1.01042524661616,2213,55.808235,57.497766,251662.020360805,311098.180076914,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2252",0.0879120879120879,"УИК",-0.608898987487401,-0.147604129631809,-0.994657027648343
"4448",2016,"№2253","Караидельская","61 Учалинская",2253,352,221.247271234619,0.56957928802589,0.848901098901099,0.391585760517799,0.43042071197411,1,289.785,289.785,31,56.957928802589,84.8901098901099,39.1585760517799,-0.68686901026757,2214,55.683798,56.294077,221185.481770508,311128.656615505,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2253",0.08,"УИК",-0.686178141371102,-0.147604129631809,-0.664950956191261
"4449",2016,"№2254","Караидельская","62 Федоровская",2254,98,212.386419417056,0.655913978494624,0.902912621359223,0.279569892473118,0.344086021505376,1,291.718333333333,291.718333333333,31,65.5913978494624,90.2912621359223,27.9569892473118,-1.01042524661616,2215,55.603069,56.319257,212326.348398718,311137.515748876,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2254",0.142857142857143,"УИК",-0.0722381966283618,-0.147604129631809,-0.994657027648343
"4450",2016,"№2255","Караидельская","61 Учалинская",2255,207,213.088735936647,0.621212121212121,0.933962264150943,0.308080808080808,0.378787878787879,1,299.795,299.795,31,62.1212121212121,93.3962264150943,30.8080808080808,-0.871576310545306,2216,55.61084,56.280863,213026.689210085,311136.815408065,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2255",0.0538922155688623,"УИК",-0.941178782546231,-0.147604129631809,-0.853168989109674
"4451",2016,"№2256","Караидельская","62 Федоровская",2256,290,247.977108601129,0.575645756457565,0.868589743589744,0.309963099630996,0.420664206642066,1,323.915,323.915,31,57.5645756457565,86.8589743589744,30.9963099630996,-0.765847304179429,2217,55.902818,56.659,247930.094338661,311101.912002936,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2256",0.0495867768595041,"УИК",-0.983230977144449,-0.147604129631809,-0.745430390956375
"4452",2016,"№2257","Караидельская","61 Учалинская",2257,419,248.204924440055,0.598958333333333,0.866817155756208,0.263020833333333,0.401041666666667,1,328.936666666667,328.936666666667,31,59.8958333333333,86.6817155756208,26.3020833333333,-0.601521499104754,2218,55.900986,56.702325,248159.816871234,311101.682280404,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2257",0.108333333333333,"УИК",-0.409440060218125,-0.147604129631809,-0.577981244428959
"4453",2016,"№2258","Караидельская","61 Учалинская",2258,356,248.020356459136,0.604938271604938,0.866310160427808,0.314814814814815,0.388888888888889,1,331.501666666667,331.501666666667,31,60.4938271604938,86.6310160427808,31.4814814814815,-0.681773636466805,2219,55.895186,56.744861,247977.177731432,311101.864919544,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2258",0.103571428571429,"УИК",-0.455950662092575,-0.147604129631809,-0.659758734593511
"4454",2016,"№2259","Караидельская","62 Федоровская",2259,264,245.566397561912,0.625,0.851063829787234,0.283333333333333,0.375,1,335.636666666667,335.636666666667,31,62.5,85.1063829787234,28.3333333333333,-0.798967233884403,2220,55.873284,56.74001,245523.311666197,311104.318785609,"31",52,1.05913860981288,100,46.949364823761,-0.623386261889372,"УИК №2259",0.149171270718232,"УИК",-0.0105666803307484,-0.147604129631809,-0.779179831341746
